,text,state,date,star,hp_data
1295,I wanted the product to be delivered to 1st floor and he placed it on the ground floor. Now we had to look for someone to move it up. Reached out to customer care but no use. Very bad experience.,"Certified Buyer, Kanigiri",10 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1296,Worst please don't buy this product..they won't give service also,"Certified Buyer, Ballari",10 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1297,"The product is worse, showing problems after 3..4.. months. Technicians are also not able to fix it. Don't buy. Waste of time.","Certified Buyer, Bhandara",10 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1298,The cooling of the fridge is very less. The food inside fridge gets water particles around due to less cooling. Am 15 year old whirlpool refrigerator was 100 times better than this model.,"Certified Buyer, Ranga Reddy",11 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1299,This review is for the worst ever service from this platform Pls guys never go with this product as the installation n service teams are just good for nothing Was waiting for 2 days for the service being done no support from flipkart n samsung. Delivery from flipkart 🙏🙏🙏😒😒 no words they are just transferring the things like toys arent v paying money for the products just go n do some other business idiots.,"Certified Buyer, Kollam",11 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1300,"I have received a dented fridge.. which was verified by the Flipkart installation guy. It took 12 days to Flipkart to arrange return pickup after continuous follow-up and social media queries.

As it is a bulky appliance, better to purchase offline","Certified Buyer, Pune","Aug, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1301,Within 15 days PCB spoiled and the refrigerator stopped working,"Certified Buyer, Mumbai","Aug, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1302,"Hello guys, after using for a month I am writing this review, first of all I would like to say please don't buy this refrigerator because there is so many issues in this refrigerator 1.moisture, every time you can see moisture inside the refrigerator in all the surface and your food and vegetables will get spoilage.
2. Storage, there is no enough space in this refrigerator I have bought 463 litre but not setisfied, only one line of bottle storage frizer also very small.
3. Company and service...
READ MORE","Certified Buyer, New Delhi","Jul, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1303,Damage product,"Certified Buyer, Amarpur","Jul, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1304,Product is good but the service is very poor,"Certified Buyer, Sonitpur District","Jul, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1305,Don't buy this product failure product,"Certified Buyer, Hanamkonda","Jul, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1306,Not a good product,"Certified Buyer, Cuttack","Jun, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1307,Water condensing on outer surface.,"Certified Buyer, Palacole","Jun, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1308,"Worst
product","Certified Buyer, Wanaparthy","Jun, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1309,Nothing,"Certified Buyer, Hyderabad","May, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1310,I am used this fridge one month....electricity charge is very high..... I am not recommended. Oneday avg 5unt electricity consumed.,"Certified Buyer, Maradu","May, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1311,Cooling is inconsistent,"Certified Buyer, Chennai","May, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1312,"Fridge off not woring, painting worst👎","Certified Buyer, Chennai","Apr, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1313,Flipkart has sent a dent product which was not noticed during delivery and now they come up saying it's our fault for not checking. I strongly recommend not to purchase from Flipkart as u will never get assistance on this.,"Certified Buyer, Bengaluru",28 days ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1314,Cooling problem always,"Certified Buyer, Meerut District",3 days ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1315,"The product look wise it is good but the flipkart is not showing interest on by problem,it had damage on back side and the main problem is the fridge is not getting cool only the light is visible","Certified Buyer, Banswada",21 days ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1316,After 15day use problem in colling so very bed product so no purches online,"Certified Buyer, Ankleshwar",1 month ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1317,Keys option not available and water bottle not fitting in door panel,"Certified Buyer, Pasan",4 months ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1318,Door is of poor quality plastic which is making sound,"Certified Buyer, Ysr District",6 months ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1319,It's very noisy. Some leaking water sound is coming from the backside of the refrigerator.,"Certified Buyer, Hyderabad",8 months ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1320,Poor space management.,"Certified Buyer, New Delhi",8 months ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1321,Inside space is not good,"Certified Buyer, Bengaluru",9 months ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1322,Product is ok but a light in upper door may give good future missed a lamp in upper body,"Certified Buyer, Tirupati",9 months ago,2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1323,"It is making noise once we closed the door. And replacement is also not available for this product.

It makes lot of noise.","Certified Buyer, Chandrapur Cggc","Jun, 2023",2,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1324,"The refrigerator is good . But the annoying thing is everytime when you close the refrigerator it will create a noise and you can't able to open the refrigerator suddenly after closing due to the pressure created inside .

The low pressure created inside the refrigerator has to be released. Samsung could have been done it better","Certified Buyer, Bengaluru","May, 2023",3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1325,After one month use I m not satisfied with the Samsung refreegerator bad service. If you complaint on customer care without resulation it will completed.not one time its occur more time. You should not purchage Samsung I think go with other brand for refreegerator. I m filling so sad 😌,"Certified Buyer, Panipat",18 days ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1326,Space planning and quality of plastic and glass inside is very poor quality,"Certified Buyer, North Twenty Four Parganas District",7 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1327,Looks wise good but inside product is made of cheap plastic,"Certified Buyer, Kurnool",9 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1328,Good,"Certified Buyer, Hyderabad","Jun, 2023",3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1329,"Space is not utilized perfectly, side stand big and not much useful,","Certified Buyer, Bangalore","May, 2023",3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1330,Lock not provide,"Certified Buyer, Guntakal",1 month ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1331,Nothing,"Certified Buyer, Cuddapah",2 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1332,Good,"Certified Buyer, Jamnagar",3 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1333,Refrigerator is good but Flipkart took 12 days to deliver which is pathetic.,"Certified Buyer, Lucknow",3 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1334,Not too good... Interior should be better like in LG refrigerator ....301 litre fridge is not as much as big.,"Certified Buyer, Muzaffarnagar",3 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1335,Cooling is not upto the mark,"Certified Buyer, Barrackpore",3 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1336,"Everything is great, but there is no led light in freezer that's a very big drawb","Certified Buyer, Muzaffarpur",4 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1337,All good 👍,"Certified Buyer, Nalanda District",4 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1338,"The product is ok,but installation not yet completed even after 10 days and repeated complaints and request made","Certified Buyer, South Twenty Four Parganas District",6 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1339,Good but received with scratches on the side panel,"Certified Buyer, Hyderabad",6 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1340,Super cool,"Certified Buyer, Anantapur",8 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1341,Good and cheapest,"Certified Buyer, Chettiarpatti",9 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1342,Wort,"Certified Buyer, Mysuru",9 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1343,Product is good .. but Flipkart service is bad...,"Certified Buyer, Ranga Reddy",9 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1344,"Good, capacity is ok, but colour and look is not good in live material.","Certified Buyer, Chennai",10 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1345,Good,"Certified Buyer, Jalpaiguri Division",10 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1346,Ok,"Certified Buyer, Salem",10 months ago,3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1347,Average,"Certified Buyer, Beldanga","Aug, 2023",3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1348,Product is good but Delivery took 10 days and installation took 2 days.,"Certified Buyer, Palakkad District","Jul, 2023",3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1349,Been using this fridge for last two months. All nice except the irritating gas noise whenever fridge door is closed.,"Certified Buyer, Visakhapatnam","Jul, 2023",3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1350,"Main remark there is light inside the freezer,
Performance is very good","Certified Buyer, Secunderabad","Jun, 2023",3,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
