,text,state,date,star,hp_data
868,Dent on washing machine no good packaging and still waiting for their response many times I called Flipkart customer support they always told me as per the policy same copy paste msg again' and again very bad service poor experience waste of my money and time,"Certified Buyer, New Delhi",24 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
869,"Delivery service and installation experience was totally pathetic,.. even they broke the faucet . Whose extra expenses wasn't compensated by Flipkart or Jeeves
About the machine, it's good, does it's job better if it comes with a inbuilt heater t","Certified Buyer, New Delhi",25 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
870,too much vibration during process,"Certified Buyer, Ahmedabad",25 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
871,It doesn't clean clothes properly. Don't buy this.,"Certified Buyer, Varanasi",25 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
872,"not good product,","Certified Buyer, Pune",26 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
873,I purchased on 25june and machine motor not working within 1 month don't go for it waste of money,"Certified Buyer, Delhi Division",26 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
874,"Third quality machine
Do not waste your money","Certified Buyer, Loni",28 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
875,Cloth cleaning not so good performance is bad.,"Certified Buyer, Ajaygarh",29 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
876,Insulation in very poor Samsung work in engineyars,"Certified Buyer, Dahej Sir",29 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
877,Full noise 😲,"Certified Buyer, Bengaluru",30 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
878,Damaged product received,"Certified Buyer, Jalandhar",30 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
879,The poduct is not workimg from day 1.,"Certified Buyer, Sriperumbudur",30 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
880,Worst got repair within 1 month..,"Certified Buyer, Viluppuram District",30 days ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
881,Worst product not working from day one... Costoumer care was not responding,"Certified Buyer, Jagalur",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
882,I have bought 8 kg samsung washing machine now from Flipkart and my old samsung washing machine is of 6 kg but my old washing machine is bigger and drum space is also big than this 8 kg washing machine. This is very bad and also there is no return option and loss of money. I want to complain about this but there is no option for that too 😭,"Certified Buyer, South Goa",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
883,received a damaged product. sensors are broken,"Certified Buyer, Marigaon",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
884,Very poor quality. No working no speed mod working,"Certified Buyer, Howrah",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
885,"Movement is very slow, not enough powerful, my 15 years old manual washing machine wash much better.","Certified Buyer, Jabalpur",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
886,Already facing issues with it,"Certified Buyer, Hyderabad",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
887,Bad,"Certified Buyer, Vikarabad District",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
888,poor washing machine very bad quality.,"Certified Buyer, Chandigarh",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
889,It is getting stuck during runn,"Certified Buyer, Noida",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
890,Worst machine don't buy this product,"Certified Buyer, Tiruchirappalli",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
891,Not working till now . I think it is a defected product ..,"Certified Buyer, Lakhimpur District",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
892,Machine functionality is really bad. Full cycle is not getting completed. Clothes are also not getting properly cleaned,"Certified Buyer, Pune",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
893,"Very worst Quality, Don't buy.. It takes a minimum of 2 Hours for washing.","Certified Buyer, Gadag Betigeri",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
894,Not good,"Certified Buyer, Jandiala Jalandhar District",1 month ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
895,"Writing this review after 3 months...after 2 months it's start creating a problem in rinse and spin already complaint for 4-5 times engineer came but give you cleaning instructions only.... problem doesn't resolved
Buying sumsung machine is my worst decision ever
Sumsung services is also very disappointed.","Certified Buyer, Agra",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
896,"Not at all strains going
Takes lot of time and water
Frequently UB error occurs and it will start again","Certified Buyer, Tirupati",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
897,This washing machine does not clean clothes properly and runs very slow...,"Certified Buyer, Barbigha",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
898,Worste of money. Not cleaning the clothes,"Certified Buyer, Begusarai",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
899,After washing the clothes getting very bad folding and also tried.. So when any one is preferring the model think once after you're wishes.....! Thankyou,"Certified Buyer, Vijayawada",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
900,Drum size is very small,"Certified Buyer, East Godavari District",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
901,This is no nasty product ...for a family.Dont purchase this product,"Certified Buyer, Cuttack",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
902,Cheap build qu,"Certified Buyer, Barbigha",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
903,Every secondary feature is best BUT primary feature wash quality is worst. The magic is after every wash there will not be any change in quality. You can't differentiate pre and post wash quality.,"Certified Buyer, Bengaluru",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
904,This washing machine does not remove lint properly. The lint filter is useless and is impossible to clean.,"Certified Buyer, Hyderabad",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
905,No good washing mection water very slow,"Certified Buyer, Paradip",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
906,"I bought a 9kg washing machine 2 weeks back and it is not sppning even after we put 3kg dry cloths, 3 time i hvae called the technician and they said put only few dress which is lesser than 2KG, still the spnning is very slow

DONT BUYTHE PRODUCT, try some other brand","Certified Buyer, Mulamthuruthy",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
907,Waste of money and time,"Certified Buyer, Bijnor",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
908,"Don't buy it , I put clothes on with some dirt after washing still dirt exists in the cloth. Maybe I am recommending it better to wash with my hands","Certified Buyer, Bengaluru",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
909,Water speed is very slow,"Certified Buyer, Warangal",2 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
910,not usable,"Certified Buyer, Dehradun",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
911,No good not ran,"Certified Buyer, Chandauli District",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
912,"It takes up too much water as per the number of clothes due to which we have to add too much detergent, there is no option for reduce water label first time, even for 2 cloth it is taking half drum of water due to which cleaning is not being done properly.","Certified Buyer, Central Division",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
913,"the product is working very slowly, its takes too much times to wash the clothes. many times it automatically paused on certain minutes. very bad experience after sales.","Certified Buyer, Ahmedabad",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
914,Damaged product,"Certified Buyer, Nizamabad District",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
915,So far it's working fine. No complaints 😃,"Certified Buyer, Bengaluru",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
916,Working not good and wash not neatness very slow running and machine capacity is 8kg wash is very very low quality drum capacity is 5kgs,"Certified Buyer, Ysr District",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
917,Not good,"Certified Buyer, Vellore District",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
918,Drum is not rotating,"Certified Buyer, Kanchipuram",3 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
919,Bad product,"Certified Buyer, Noida",4 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
920,"writing this after using it for 3 months, my experience is very bad as it doesn't wash and rins properly(I see dusk on cloths). I also observed like automatic water taking level not work properly.


don't go for it.","Certified Buyer, Gwalior",4 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
921,Waste product,"Certified Buyer, East Godavari",4 months ago,1,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA90BG4582BDTL)
